id,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
575731,35603875,10 ML esmolol hydrochloride 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1736546,2016-05-02,2099-12-31,NA
575854,35604143,10 ML pamidronate disodium 3 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737449,2016-05-02,2099-12-31,NA
575887,35604321,5 ML lidocaine hydrochloride 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737566,2016-05-02,2099-12-31,NA
575888,35604322,5 ML lidocaine hydrochloride 10 MG/ML Injection [Xylocaine],Drug,RxNorm,Quant Branded Drug,S,1737567,2016-05-02,2099-12-31,NA
575889,35604323,2 ML lidocaine hydrochloride 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737568,2016-05-02,2099-12-31,NA
575893,35604327,4 ML clindamycin 150 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737578,2016-05-02,2099-12-31,NA
575919,35604352,2 ML lidocaine hydrochloride 20 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737757,2016-05-02,2099-12-31,NA
576002,35604576,paroxetine hydrochloride 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1738495,2016-05-02,2099-12-31,NA
576394,35605482,2 ML ondansetron 2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1740467,2016-05-02,2099-12-31,NA
576402,35605490,2 ML fludarabine phosphate 25 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1740865,2016-05-02,2099-12-31,NA
576495,35605728,"50 ML albumin human, USP 250 MG/ML Injection",Drug,RxNorm,Quant Clinical Drug,S,1741375,2016-05-02,2099-12-31,NA
576523,35605898,"500 ML albumin human, USP 50 MG/ML Injection [Albutein]",Drug,RxNorm,Quant Branded Drug,S,1741424,2016-05-02,2099-12-31,NA
576572,35605935,"250 ML albumin human, USP 50 MG/ML Injection [Buminate]",Drug,RxNorm,Quant Branded Drug,S,1741765,2016-05-02,2099-12-31,NA
576578,35605941,"500 ML albumin human, USP 50 MG/ML Injection [Alburx]",Drug,RxNorm,Quant Branded Drug,S,1741903,2016-05-02,2099-12-31,NA
576608,35606118,"250 ML albumin human, USP 50 MG/ML Injection [Flexbumin]",Drug,RxNorm,Quant Branded Drug,S,1741986,2016-05-02,2099-12-31,NA
576639,35606147,"50 ML albumin human, USP 250 MG/ML Injection [Flexbumin]",Drug,RxNorm,Quant Branded Drug,S,1742401,2016-05-02,2099-12-31,NA
576641,35606149,"100 ML albumin human, USP 250 MG/ML Injection [Flexbumin]",Drug,RxNorm,Quant Branded Drug,S,1742403,2016-05-02,2099-12-31,NA
576743,35606533,methylprednisolone 125 MG Injection,Drug,RxNorm,Clinical Drug,S,1743704,2016-05-02,2099-12-31,NA
576746,35606536,methylprednisolone 125 MG Injection [Solu-Medrol],Drug,RxNorm,Branded Drug,S,1743707,2016-05-02,2099-12-31,NA
576774,35606564,250 ML dopamine hydrochloride 1.6 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1743877,2016-05-02,2099-12-31,NA
576874,35603556,lidocaine 0.05 MG/MG Medicated Patch,Drug,RxNorm,Clinical Drug,S,1745091,2016-05-02,2099-12-31,NA
577207,1332418,amlodipine,Drug,RxNorm,Ingredient,S,17767,1970-01-01,2099-12-31,NA
577525,42629406,1 ML doxercalciferol 0.002 MG/ML Injection [Hectorol],Drug,RxNorm,Quant Branded Drug,S,1790210,2016-06-06,2099-12-31,NA
577535,42629416,50 ML clevidipine 0.5 MG/ML Injection [Cleviprex],Drug,RxNorm,Quant Branded Drug,S,1790242,2016-06-06,2099-12-31,NA
577590,42629468,rasburicase 1.5 MG Injection [Elitek],Drug,RxNorm,Branded Drug,S,1790347,2016-06-06,2099-12-31,NA
577729,42629595,5 ML diltiazem hydrochloride 5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1791229,2016-06-06,2099-12-31,NA
577731,42629597,10 ML diltiazem hydrochloride 5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1791232,2016-06-06,2099-12-31,NA
577732,42629598,25 ML diltiazem hydrochloride 5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1791233,2016-06-06,2099-12-31,NA
577786,42628885,500 ML mannitol 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1791395,2016-06-06,2099-12-31,NA
577794,42628893,500 ML mannitol 200 MG/ML Injection [Osmitrol],Drug,RxNorm,Quant Branded Drug,S,1791409,2016-06-06,2099-12-31,NA
577813,42628911,10 ML idarubicin hydrochloride 1 MG/ML Injection [Idamycin],Drug,RxNorm,Quant Branded Drug,S,1791499,2016-06-06,2099-12-31,NA
577897,42628989,100 ML milrinone lactate 0.2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1791840,2016-06-06,2099-12-31,NA
578245,36249613,1000 ML glucose 50 MG/ML / sodium chloride 2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1794887,2016-08-01,2099-12-31,NA
578266,36249687,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795250,2016-08-01,2099-12-31,NA
578282,36249703,1000 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795346,2016-08-01,2099-12-31,NA
578291,36249712,1000 ML glucose 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795481,2016-08-01,2099-12-31,NA
578315,36249734,500 ML glucose 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795607,2016-08-01,2099-12-31,NA
578316,36249735,glucose 50 MG/ML Injection,Drug,RxNorm,Clinical Drug,S,1795608,2016-08-01,2099-12-31,NA
578317,36249736,100 ML glucose 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795609,2016-08-01,2099-12-31,NA
578318,36249737,250 ML glucose 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795610,2016-08-01,2099-12-31,NA
578319,36249738,1000 ML glucose 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795612,2016-08-01,2099-12-31,NA
578320,36249739,50 ML glucose 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795616,2016-08-01,2099-12-31,NA
578321,36249752,25 ML glucose 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795618,2016-08-01,2099-12-31,NA
578322,36249753,150 ML glucose 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795621,2016-08-01,2099-12-31,NA
578496,36249934,5 ML protamine sulfate (USP) 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1796672,2016-08-01,2099-12-31,NA
578690,36250141,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray,Drug,RxNorm,Clinical Drug,S,1797907,2016-08-01,2099-12-31,NA
578945,36249322,sodium polystyrene sulfonate 250 MG/ML Oral Suspension [SPS],Drug,RxNorm,Branded Drug,S,1799654,2016-08-01,2099-12-31,NA
579064,36249513,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/...,Drug,RxNorm,Quant Branded Drug,S,1801186,2016-08-01,2099-12-31,NA
579376,40220963,alteplase 100 MG Injection [Activase],Drug,RxNorm,Branded Drug,S,1804802,2016-10-03,2099-12-31,NA
579380,40220967,alteplase 50 MG Injection [Activase],Drug,RxNorm,Branded Drug,S,1804806,2016-10-03,2099-12-31,NA
579740,40221329,2 ML diazepam 5 MG/ML Cartridge,Drug,RxNorm,Quant Clinical Drug,S,1807459,2016-10-03,2099-12-31,NA
579761,40221350,200 ML vancomycin 5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807508,2016-10-03,2099-12-31,NA
579763,40221352,150 ML vancomycin 5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807510,2016-10-03,2099-12-31,NA
579764,40221353,100 ML vancomycin 5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807511,2016-10-03,2099-12-31,NA
579769,40221358,vancomycin 500 MG Injection,Drug,RxNorm,Clinical Drug,S,1807516,2016-10-03,2099-12-31,NA
579780,40221369,1000 ML sodium chloride 4.5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807552,2016-10-03,2099-12-31,NA
579782,40221371,30 ML sodium chloride 234 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807571,2016-10-03,2099-12-31,NA
579792,40221381,150 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807627,2016-10-03,2099-12-31,NA
579795,40221384,50 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807631,2016-10-03,2099-12-31,NA
579796,40221385,100 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807632,2016-10-03,2099-12-31,NA
579797,40221386,250 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807633,2016-10-03,2099-12-31,NA
579798,40221387,500 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807634,2016-10-03,2099-12-31,NA
579802,40220357,1000 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807639,2016-10-03,2099-12-31,NA
579822,932745,bumetanide,Drug,RxNorm,Ingredient,S,1808,1970-01-01,2099-12-31,NA
579835,40220388,100 ML propofol 10 MG/ML Injection [Diprivan],Drug,RxNorm,Quant Branded Drug,S,1808219,2016-10-03,2099-12-31,NA
579838,40220391,50 ML propofol 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1808222,2016-10-03,2099-12-31,NA
579841,40220394,20 ML propofol 10 MG/ML Injection [Diprivan],Drug,RxNorm,Quant Branded Drug,S,1808225,2016-10-03,2099-12-31,NA
580333,1719046,1 ML dexamethasone phosphate 4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1812194,2017-01-03,2099-12-31,NA
580500,732893,bupivacaine,Drug,RxNorm,Ingredient,S,1815,1970-01-01,2099-12-31,NA
580507,733301,buspirone,Drug,RxNorm,Ingredient,S,1827,1970-01-01,2099-12-31,NA
580508,1333357,busulfan,Drug,RxNorm,Ingredient,S,1828,1970-01-01,2099-12-31,NA
581037,1718696,10 ML potassium chloride 2 MEQ/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1860136,2017-01-03,2099-12-31,NA
581039,1718698,20 ML potassium chloride 2 MEQ/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1860139,2017-01-03,2099-12-31,NA
581097,1718752,50 ML potassium chloride 0.4 MEQ/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1860466,2017-01-03,2099-12-31,NA
581273,1734104,azithromycin,Drug,RxNorm,Ingredient,S,18631,1970-01-01,2099-12-31,NA
581359,1593063,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 4.5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1863605,2017-08-07,2099-12-31,NA
581579,1593611,potassium chloride 20 MEQ Powder for Oral Solution,Drug,RxNorm,Clinical Drug,S,1867544,2017-08-07,2099-12-31,NA
581703,1593966,50 ML sodium bicarbonate 84 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1868486,2017-08-07,2099-12-31,NA
581706,1593969,250 ML nitroglycerin 0.4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1868494,2017-08-07,2099-12-31,NA
581818,1594229,glutamine 5000 MG Powder for Oral Solution [NutreStore],Drug,RxNorm,Branded Drug,S,1869690,2017-08-07,2099-12-31,NA
582256,1592526,1 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe [Dilaudid],Drug,RxNorm,Quant Branded Drug,S,1872265,2017-08-07,2099-12-31,NA
582269,1592539,"15 ML sodium phosphate, dibasic 142 MG/ML / sodium phosphate, monobasic 276 MG/ML Injection",Drug,RxNorm,Quant Clinical Drug,S,1872384,2017-08-07,2099-12-31,NA
582298,1592668,0.5 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe [Dilaudid],Drug,RxNorm,Quant Branded Drug,S,1872752,2017-08-07,2099-12-31,NA
582752,734354,pregabalin,Drug,RxNorm,Ingredient,S,187832,2005-07-24,2099-12-31,NA
582757,1134439,caffeine,Drug,RxNorm,Ingredient,S,1886,1970-01-01,2099-12-31,NA
582768,19035631,calcitriol,Drug,RxNorm,Ingredient,S,1894,1970-01-01,2099-12-31,NA
582769,19018544,calcium,Drug,RxNorm,Ingredient,S,1895,1970-01-01,2099-12-31,NA
582771,19035704,calcium carbonate,Drug,RxNorm,Ingredient,S,1897,1970-01-01,2099-12-31,NA
582773,1136601,benzonatate,Drug,RxNorm,Ingredient,S,18993,1970-01-01,2099-12-31,NA
582778,19036781,calcium chloride,Drug,RxNorm,Ingredient,S,1901,1970-01-01,2099-12-31,NA
582783,1736887,linezolid,Drug,RxNorm,Ingredient,S,190376,1970-01-01,2099-12-31,NA
582796,19037038,calcium gluconate,Drug,RxNorm,Ingredient,S,1908,1970-01-01,2099-12-31,NA
583265,1594705,sotalol hydrochloride 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1923426,2017-08-07,2099-12-31,NA
583271,1594711,dorzolamide 20 MG/ML / timolol 5 MG/ML Ophthalmic Solution,Drug,RxNorm,Clinical Drug,S,1923432,2017-08-07,2099-12-31,NA
583817,1593698,15 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1928569,2017-08-07,2099-12-31,NA
584708,938205,camphor,Drug,RxNorm,Ingredient,S,1952,1970-01-01,2099-12-31,NA
584773,1139042,acetylcysteine,Drug,RxNorm,Ingredient,S,197,1970-01-01,2099-12-31,NA
584797,19018781,acetazolamide 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197304,1970-01-01,2099-12-31,NA
584803,1703691,acyclovir 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197311,1970-01-01,2099-12-31,NA
584810,1167323,allopurinol 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197319,1970-01-01,2099-12-31,NA
584811,19018787,allopurinol 300 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197320,1970-01-01,2099-12-31,NA
584812,781062,alprazolam 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197321,1970-01-01,2099-12-31,NA
584833,1332419,amlodipine 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197361,1970-01-01,2099-12-31,NA
584852,19018811,atenolol 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197380,1970-01-01,2099-12-31,NA
584853,1314008,atenolol 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197381,1970-01-01,2099-12-31,NA
584862,715235,baclofen 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197391,1970-01-01,2099-12-31,NA
584867,1136682,benzonatate 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197397,1970-01-01,2099-12-31,NA
584967,1395073,chlorthalidone 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197499,1970-01-01,2099-12-31,NA
584978,1797515,ciprofloxacin 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197511,1970-01-01,2099-12-31,NA
584983,1750501,clarithromycin 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197516,1970-01-01,2099-12-31,NA
584985,997892,clindamycin 150 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197518,1970-01-01,2099-12-31,NA
584994,798875,clonazepam 0.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197527,1970-01-01,2099-12-31,NA
584995,798876,clonazepam 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197528,1970-01-01,2099-12-31,NA
585008,1101556,colchicine 0.6 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197541,1970-01-01,2099-12-31,NA
585047,1518261,dexamethasone 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197581,1970-01-01,2099-12-31,NA
585048,1518292,dexamethasone 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197582,1970-01-01,2099-12-31,NA
585055,723020,diazepam 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197589,1970-01-01,2099-12-31,NA
585057,19018909,diazepam 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197590,1970-01-01,2099-12-31,NA
585058,723042,diazepam 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197591,1970-01-01,2099-12-31,NA
585072,19018935,digoxin 0.125 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197604,1970-01-01,2099-12-31,NA
585074,19018937,digoxin 0.25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197606,1970-01-01,2099-12-31,NA
585094,1363059,doxazosin 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197627,1970-01-01,2099-12-31,NA
585102,1037007,dronabinol 2.5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197635,1970-01-01,2099-12-31,NA
585164,1754996,fluconazole 150 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197699,1970-01-01,2099-12-31,NA
585165,19019003,fluconazole 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197700,1970-01-01,2099-12-31,NA
585194,956877,furosemide 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197732,1970-01-01,2099-12-31,NA
585229,19019044,hydrochlorothiazide 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197770,1970-01-01,2099-12-31,NA
585256,1377163,hydroxyurea 500 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197797,1970-01-01,2099-12-31,NA
585262,19019050,ibuprofen 20 MG/ML Oral Suspension,Drug,RxNorm,Clinical Drug,S,197803,1970-01-01,2099-12-31,NA
585264,19019072,ibuprofen 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197805,1970-01-01,2099-12-31,NA
585265,19019073,ibuprofen 600 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197806,1970-01-01,2099-12-31,NA
585276,1178665,indomethacin 25 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197817,1970-01-01,2099-12-31,NA
585318,989898,lidocaine 25 MG/ML / prilocaine 25 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,197877,1970-01-01,2099-12-31,NA
585342,19019112,lorazepam 0.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197900,1970-01-01,2099-12-31,NA
585343,19019113,lorazepam 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197901,1970-01-01,2099-12-31,NA
585384,1504621,methimazole 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197941,1970-01-01,2099-12-31,NA
585385,1504672,methimazole 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197942,1970-01-01,2099-12-31,NA
585386,704944,methocarbamol 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197943,1970-01-01,2099-12-31,NA
585419,907016,metolazone 2.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197979,1970-01-01,2099-12-31,NA
585429,1309190,mitoxantrone 2 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,197989,1970-01-01,2099-12-31,NA
585444,19019236,nadolol 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198006,1970-01-01,2099-12-31,NA
585451,19019272,naproxen 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198013,1970-01-01,2099-12-31,NA
585465,19019306,24 HR nicotine 0.583 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,198029,1970-01-01,2099-12-31,NA
585466,19019307,24 HR nicotine 0.875 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,198030,1970-01-01,2099-12-31,NA
585467,19019308,24 HR nicotine 0.292 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,198031,1970-01-01,2099-12-31,NA
585468,19019309,nifedipine 10 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198032,1970-01-01,2099-12-31,NA
585472,19019333,24 HR nifedipine 90 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,198036,1970-01-01,2099-12-31,NA
585473,19019334,nimodipine 30 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198037,1970-01-01,2099-12-31,NA
585474,19019335,nitroglycerin 0.3 MG Sublingual Tablet,Drug,RxNorm,Clinical Drug,S,198038,1970-01-01,2099-12-31,NA
585487,19019418,omeprazole 20 MG Delayed Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,198051,1970-01-01,2099-12-31,NA
585488,19019419,ondansetron 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198052,1970-01-01,2099-12-31,NA
585511,19019529,perphenazine 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198076,1970-01-01,2099-12-31,NA
585513,19019581,perphenazine 8 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198078,1970-01-01,2099-12-31,NA
585535,19019630,vitamin K1 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198102,1970-01-01,2099-12-31,NA
585573,1350490,prazosin 5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198141,1970-01-01,2099-12-31,NA
585577,1551101,prednisone 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198145,1970-01-01,2099-12-31,NA
585579,1551123,prednisone 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198148,1970-01-01,2099-12-31,NA
585620,1334460,ramipril 5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198189,1970-01-01,2099-12-31,NA
585622,961050,ranitidine 150 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198191,1970-01-01,2099-12-31,NA
585642,1539407,simvastatin 40 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198211,1970-01-01,2099-12-31,NA
585652,970282,spironolactone 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198222,1970-01-01,2099-12-31,NA
585662,964362,sulfasalazine 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198232,1970-01-01,2099-12-31,NA
585670,19019851,tamoxifen 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198240,1970-01-01,2099-12-31,NA
585764,1705676,trimethoprim 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198332,1970-01-01,2099-12-31,NA
585766,1836433,sulfamethoxazole 400 MG / trimethoprim 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198334,1970-01-01,2099-12-31,NA
585767,1836434,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198335,1970-01-01,2099-12-31,NA
585796,752095,prochlorperazine 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198365,1970-01-01,2099-12-31,NA
585799,734281,phenobarbital 65 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,198368,1970-01-01,2099-12-31,NA
585801,19019937,torsemide 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198370,1970-01-01,2099-12-31,NA
585802,942384,torsemide 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198371,1970-01-01,2099-12-31,NA
585803,942385,torsemide 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198372,1970-01-01,2099-12-31,NA
585808,950641,tacrolimus 1 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198377,1970-01-01,2099-12-31,NA
585853,705108,lamotrigine 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198427,1970-01-01,2099-12-31,NA
585863,19020053,acetaminophen 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198440,1970-01-01,2099-12-31,NA
585878,1112839,aspirin 300 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,198464,1970-01-01,2099-12-31,NA
585881,1112892,aspirin 325 MG Delayed Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,198467,1970-01-01,2099-12-31,NA
585922,19020131,bisacodyl 10 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,198509,1970-01-01,2099-12-31,NA
585967,939903,capsaicin 0.25 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,198555,1970-01-01,2099-12-31,NA
586011,1139699,butalbital,Drug,RxNorm,Ingredient,S,19860,1970-01-01,2099-12-31,NA
586043,19020398,ferrous gluconate 324 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198630,1970-01-01,2099-12-31,NA
586060,1396154,ferrous sulfate 300 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198635,1970-01-01,2099-12-31,NA
586205,1560525,glucose 0.4 MG/MG Oral Gel,Drug,RxNorm,Clinical Drug,S,198683,1970-01-01,2099-12-31,NA
586327,993653,magnesium oxide 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198741,1970-01-01,2099-12-31,NA
586351,1517827,niacin 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198759,1970-01-01,2099-12-31,NA
586379,923541,phenol 14 MG/ML Mucosal Spray,Drug,RxNorm,Clinical Drug,S,198776,1970-01-01,2099-12-31,NA
586514,939510,sodium bicarbonate 650 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198861,1970-01-01,2099-12-31,NA
587077,939881,capsaicin,Drug,RxNorm,Ingredient,S,1992,1970-01-01,2099-12-31,NA
587108,19016315,cisatracurium 2 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,199211,1970-01-01,2099-12-31,NA
587148,793238,12 HR timolol 5 MG/ML Ophthalmic Solution,Drug,RxNorm,Quant Clinical Drug,S,1992303,2018-02-05,2099-12-31,NA
